gesture,run,iteration,label,S11_0,S11_1,S11_2,S11_3,S11_4,S11_5,S11_6,S11_7,S11_8,S11_9,S11_10,S11_11,S11_12,S11_13,S11_14,S11_15,S11_16,S11_17,S11_18,S11_19,S11_20,S11_21,S11_22,S11_23,S11_24,S11_25,S11_26,S11_27,S11_28,S11_29,S11_30,S11_31,S11_32,S11_33,S11_34,S11_35,S11_36,S11_37,S11_38,S11_39,S11_40,S11_41,S11_42,S11_43,S11_44,S11_45,S11_46,S11_47,S11_48,S11_49,S11_50,S11_51,S11_52,S11_53,S11_54,S11_55,S11_56,S11_57,S11_58,S11_59,S11_60,S11_61,S11_62,S11_63,S11_64,S11_65,S11_66,S11_67,S11_68,S11_69,S11_70,S11_71,S11_72,S11_73,S11_74,S11_75,S11_76,S11_77,S11_78,S11_79,S11_80,S11_81,S11_82,S11_83,S11_84,S11_85,S11_86,S11_87,S11_88,S11_89,S11_90,S11_91,S11_92,S11_93,S11_94,S11_95,S11_96,S11_97,S11_98,S11_99,S21_0,S21_1,S21_2,S21_3,S21_4,S21_5,S21_6,S21_7,S21_8,S21_9,S21_10,S21_11,S21_12,S21_13,S21_14,S21_15,S21_16,S21_17,S21_18,S21_19,S21_20,S21_21,S21_22,S21_23,S21_24,S21_25,S21_26,S21_27,S21_28,S21_29,S21_30,S21_31,S21_32,S21_33,S21_34,S21_35,S21_36,S21_37,S21_38,S21_39,S21_40,S21_41,S21_42,S21_43,S21_44,S21_45,S21_46,S21_47,S21_48,S21_49,S21_50,S21_51,S21_52,S21_53,S21_54,S21_55,S21_56,S21_57,S21_58,S21_59,S21_60,S21_61,S21_62,S21_63,S21_64,S21_65,S21_66,S21_67,S21_68,S21_69,S21_70,S21_71,S21_72,S21_73,S21_74,S21_75,S21_76,S21_77,S21_78,S21_79,S21_80,S21_81,S21_82,S21_83,S21_84,S21_85,S21_86,S21_87,S21_88,S21_89,S21_90,S21_91,S21_92,S21_93,S21_94,S21_95,S21_96,S21_97,S21_98,S21_99
LateralPinch,1,55,2,0.7552656,0.7467413,0.74182403,0.73515236,0.7345211,0.7296384,0.723726,0.72498965,0.7245504,0.7217886,0.72817236,0.727578,0.7272959,0.72946054,0.7289403,0.73227406,0.73592764,0.7311256,0.7338644,0.7253974,0.72498465,0.71827376,0.7086994,0.70019394,0.6862295,0.6742926,0.66717464,0.65123373,0.6420399,0.6292013,0.61598897,0.6049427,0.5945063,0.5828781,0.5725636,0.5623469,0.55692065,0.5422738,0.53345907,0.52356285,0.5142204,0.50399846,0.4919686,0.48136637,0.4688947,0.4509263,0.43688756,0.41756085,0.40078244,0.3765575,0.3541998,0.33214784,0.3041696,0.27804103,0.24993832,0.22250223,0.19262987,0.16472024,0.13357693,0.10316346,0.0753816,0.046819896,0.01815848,0.015313885,0.042048864,0.068784446,0.09417725,0.11989231,0.1428178,0.16784558,0.19149415,0.20942025,0.230805,0.25157735,0.2720517,0.29151255,0.31153,0.33275384,0.35234493,0.37489253,0.39692846,0.41998717,0.44305822,0.46435073,0.48579693,0.5083923,0.5266289,0.5456065,0.56545603,0.5806957,0.5946471,0.60583633,0.614895,0.62570614,0.6300968,0.63387555,0.6373657,0.64131236,0.6453644,0.64951617,0.0030139608,0.0030889697,0.0030772928,0.0031846592,0.0032382235,0.0034712248,0.0035135462,0.0035523924,0.003730102,0.003916183,0.004236149,0.004583259,0.0049210126,0.005308938,0.00556801,0.0059196604,0.006408845,0.006797846,0.007241227,0.007760118,0.008414632,0.008796645,0.009290719,0.009792158,0.01024255,0.010485852,0.010759903,0.011002818,0.01123597,0.011610457,0.011781531,0.011978699,0.012256252,0.012682434,0.0129978405,0.013478632,0.014108098,0.014470043,0.015074359,0.015851328,0.016533881,0.017490625,0.018379768,0.019159837,0.020061571,0.02071457,0.021665748,0.022650912,0.023817057,0.024914961,0.026003182,0.02703779,0.027904501,0.028872252,0.029554512,0.030041039,0.03043496,0.030706545,0.030707682,0.030911244,0.030983571,0.0311976,0.031429823,0.03178057,0.031822365,0.032045085,0.032111995,0.0316962,0.031392016,0.030802991,0.029530834,0.028109936,0.02714521,0.025898803,0.024553128,0.023393773,0.022140691,0.021362027,0.020419778,0.01979288,0.018923117,0.01795644,0.01716554,0.016107174,0.014860499,0.013714587,0.012324503,0.010955017,0.009794327,0.008541241,0.0075890236,0.006978963,0.006300153,0.005843893,0.0053895325,0.0050752377,0.0049661705,0.0048775924,0.004680198,0.0047646826
LateralPinch,1,56,2,0.75824,0.7494765,0.7438319,0.73585343,0.7358399,0.73090225,0.72588784,0.7274768,0.724635,0.72544473,0.728152,0.73110354,0.7301472,0.73146033,0.7335425,0.7363365,0.7379115,0.73431474,0.7347879,0.73028547,0.7280253,0.7113367,0.71143216,0.7031047,0.6918466,0.67885965,0.6707421,0.6549127,0.6457706,0.63441944,0.6233252,0.61167413,0.598744,0.5875158,0.5756535,0.5682157,0.5587648,0.54876703,0.538822,0.52951163,0.52067876,0.5094845,0.4990935,0.4855687,0.47114137,0.4567655,0.43898153,0.42408106,0.4017232,0.37933263,0.3552825,0.33225867,0.3053842,0.27732363,0.24945381,0.22053377,0.1919879,0.16353834,0.13207623,0.10129413,0.07349519,0.043418184,0.0134794125,0.015629815,0.043343112,0.07086016,0.09644978,0.12156864,0.14423439,0.16815142,0.1907873,0.21258436,0.23434682,0.25299335,0.2730368,0.2936023,0.31262696,0.3321225,0.3540102,0.37496927,0.39761734,0.42052385,0.4430259,0.4658175,0.48695052,0.5067734,0.5275239,0.5474205,0.5647148,0.58096933,0.5952067,0.6080562,0.61601907,0.6261745,0.631454,0.6370419,0.6379037,0.6443042,0.6457672,0.6504036,0.003698334,0.0038098337,0.0037651432,0.00379269,0.0038598916,0.0039808587,0.0040837177,0.0043210373,0.0044473265,0.004507118,0.0046978677,0.005021655,0.0053001177,0.0056720553,0.0059218495,0.006301776,0.0067363996,0.0071402024,0.007526053,0.008017283,0.008625266,0.008910517,0.009466391,0.009940227,0.010409279,0.010835826,0.011059605,0.011193202,0.011521732,0.011700056,0.011903643,0.012209781,0.012420704,0.01269041,0.012968572,0.013598979,0.014086335,0.014614672,0.015125344,0.01564331,0.016574666,0.01737206,0.01826144,0.019071542,0.019878473,0.02083037,0.021826142,0.022989923,0.024030086,0.025101298,0.026123043,0.02714157,0.027877409,0.028609786,0.029295875,0.029735832,0.030089164,0.030203788,0.030282672,0.030435735,0.030692019,0.03078585,0.030780798,0.03109283,0.03149971,0.031614237,0.031585936,0.031167964,0.030962026,0.030247904,0.0293518,0.028266272,0.027322626,0.025902135,0.02465909,0.023596989,0.022459347,0.021644356,0.020860177,0.020248849,0.019544601,0.018548468,0.017696064,0.01678047,0.015445458,0.014077427,0.01277049,0.011394423,0.010151431,0.009015617,0.007943677,0.0070547997,0.0063622375,0.0058745374,0.005546952,0.005119953,0.0048966557,0.0047628097,0.00471932,0.0047387397
LateralPinch,1,57,2,0.75893474,0.74931264,0.7440738,0.7367854,0.7370199,0.73256963,0.72883934,0.72716004,0.72676027,0.72650933,0.7309753,0.7293924,0.73068696,0.73385864,0.7361536,0.73711854,0.7413761,0.7377487,0.73705137,0.7304991,0.7312127,0.72329444,0.71294516,0.7056501,0.69319284,0.6814442,0.67291915,0.6579752,0.64816135,0.6356121,0.62721837,0.6137056,0.6004035,0.5896818,0.5819731,0.5697173,0.563,0.54892796,0.53990453,0.5321874,0.5220306,0.51247853,0.49884465,0.48852497,0.47518274,0.45748007,0.44192776,0.42463896,0.4064438,0.38132417,0.35754043,0.3339156,0.30561957,0.27838147,0.24940185,0.2221335,0.19278099,0.16433798,0.1327098,0.10247641,0.07198231,0.04397313,0.014949978,0.015943766,0.043793794,0.07035893,0.09667218,0.12256854,0.14448605,0.16892011,0.19254518,0.21250577,0.23394932,0.2546687,0.27405205,0.2945316,0.31284702,0.33427316,0.35496014,0.3755298,0.40000468,0.42038316,0.44413173,0.46626616,0.4860359,0.50676084,0.5287346,0.5475482,0.5664639,0.5826848,0.5957838,0.610999,0.6161142,0.6271145,0.633053,0.63830745,0.6408801,0.64343655,0.64856756,0.6535151,0.0035878704,0.0036087593,0.0035781888,0.0036664724,0.0037470146,0.0038450616,0.003911551,0.004054323,0.0041439165,0.004335728,0.0044800136,0.004736752,0.005036338,0.005390522,0.0057209856,0.0061239256,0.0065921945,0.0069424557,0.007310259,0.007765962,0.008615264,0.008954073,0.009437442,0.009884758,0.010342316,0.010680884,0.010948993,0.011199059,0.011469824,0.011649147,0.011903418,0.012127489,0.012295605,0.012691716,0.012999365,0.01354657,0.014078354,0.014559977,0.015172288,0.0158531,0.016614813,0.01749043,0.018237745,0.019150468,0.020077473,0.020959826,0.02189448,0.023107558,0.024215028,0.025323596,0.026155222,0.02723516,0.027956821,0.028723765,0.029241493,0.029890746,0.030198723,0.030353485,0.03049009,0.030677807,0.030819757,0.030976323,0.03102094,0.031151453,0.031368487,0.03161128,0.0313643,0.031098302,0.030828936,0.030066356,0.029217886,0.028087234,0.027209617,0.025913993,0.024724742,0.023551501,0.022502782,0.021644685,0.020833632,0.02013487,0.019309333,0.018503457,0.017602809,0.016553208,0.015260279,0.013892846,0.012666561,0.011336994,0.010022941,0.008813359,0.007855188,0.0070330105,0.0063166264,0.0057728146,0.005295048,0.004971313,0.0048375092,0.004776385,0.004758328,0.0048342054
LateralPinch,1,58,2,0.7582996,0.74847996,0.7435405,0.7374067,0.7356616,0.7333702,0.72968405,0.7279487,0.72651005,0.7262194,0.7324474,0.7311282,0.73152214,0.7355902,0.73759216,0.7387707,0.7420489,0.7379885,0.7381353,0.7334935,0.73132646,0.7274653,0.71567035,0.70703006,0.69559616,0.6825721,0.6750211,0.65922093,0.64959115,0.6371623,0.62683845,0.61544794,0.6033908,0.592719,0.5813803,0.5735423,0.5652685,0.5510175,0.5439692,0.5362579,0.52530134,0.5146392,0.50105155,0.49164093,0.4773754,0.46027467,0.44452366,0.42592254,0.40642318,0.38210478,0.3598613,0.3348632,0.30795205,0.27967587,0.25167096,0.22303638,0.19282556,0.16445147,0.13353992,0.10205402,0.07443486,0.043928504,0.015427876,0.016745757,0.043883618,0.07097854,0.09749434,0.1228206,0.14582661,0.17025472,0.19210052,0.21373035,0.23567347,0.25551957,0.27537698,0.29534286,0.31380445,0.33447883,0.35555235,0.37682226,0.39800248,0.4204758,0.4437134,0.4666779,0.48803532,0.5105134,0.52750283,0.54969007,0.5673098,0.58407396,0.59707433,0.6091371,0.618853,0.62990093,0.6351776,0.6399806,0.64322466,0.6467982,0.6486208,0.6540286,0.0033601501,0.003480988,0.0035385601,0.0036233237,0.003718319,0.0038078562,0.003867266,0.0039530373,0.0040508616,0.004300672,0.0044475454,0.004760895,0.0050475863,0.005425661,0.0058082896,0.0061432663,0.0065634144,0.0069966936,0.007465879,0.007951812,0.008170655,0.008682964,0.009074584,0.009582498,0.010011716,0.010376017,0.0107313655,0.010948858,0.011161438,0.011357883,0.011674325,0.011895987,0.012164147,0.012487633,0.012836948,0.013351003,0.013858306,0.014427169,0.015025464,0.01582787,0.016454387,0.017324671,0.018175665,0.019104227,0.020045863,0.020823985,0.022014234,0.023169018,0.024061924,0.025184974,0.02621148,0.027275342,0.02820934,0.02888281,0.029704636,0.030148895,0.03034042,0.030499777,0.030444497,0.03067236,0.030738624,0.030987008,0.030949054,0.03101485,0.031428874,0.031696323,0.031567205,0.031371452,0.03109364,0.030444834,0.029631326,0.028464207,0.027660016,0.026390526,0.0252689,0.024078151,0.023059582,0.022121495,0.021475447,0.02069863,0.019841556,0.018852405,0.017915916,0.016894205,0.015541722,0.014201898,0.012736278,0.011410319,0.010039621,0.008852177,0.007822635,0.006993136,0.0064181085,0.005844884,0.005372724,0.005041681,0.0048618987,0.0046943827,0.004699647,0.004764673
LateralPinch,1,59,2,0.75959605,0.7507395,0.74574286,0.7365238,0.7378415,0.73329407,0.73019326,0.7295491,0.72751456,0.7262199,0.73122734,0.7334388,0.7328419,0.73095256,0.7360826,0.74012184,0.7414723,0.73691094,0.7393713,0.73118085,0.73288536,0.7169739,0.7169012,0.70746106,0.6955001,0.6842582,0.6753498,0.65994817,0.65147376,0.6395153,0.6288003,0.6160096,0.6044766,0.5919644,0.5828685,0.5725399,0.5680903,0.55490845,0.5419584,0.5351089,0.5257431,0.5134825,0.50194097,0.49179512,0.4780965,0.46015933,0.44538957,0.4257189,0.40458164,0.38332507,0.35981297,0.33503762,0.3083261,0.2810507,0.25216234,0.22356497,0.19359757,0.16433844,0.13459414,0.104730554,0.0746467,0.0450823,0.016307294,0.017078744,0.044185042,0.07180047,0.09794776,0.124038525,0.1462152,0.17085205,0.19548325,0.21402259,0.23507787,0.255413,0.2749289,0.29393354,0.31271595,0.33316395,0.35450143,0.3751084,0.39649746,0.41681367,0.4451459,0.46876118,0.49087048,0.5082843,0.53247607,0.5504219,0.56850845,0.58541757,0.59950864,0.61139613,0.6226455,0.6311307,0.6343097,0.6403147,0.6440483,0.64666414,0.65100205,0.6555549,0.003257419,0.0033534009,0.003375625,0.0033630342,0.0035161593,0.00359169,0.0036674275,0.0038035633,0.0039100833,0.0041440846,0.004350678,0.0046540378,0.0049598557,0.0052872086,0.0056761424,0.0061158985,0.006457355,0.006862494,0.007276462,0.007629216,0.008414625,0.008852133,0.009467281,0.0098858895,0.010349247,0.010739399,0.011063447,0.011334215,0.011668448,0.011940913,0.012039398,0.012355098,0.012528261,0.012817785,0.013125138,0.013691771,0.014234018,0.014733506,0.0152079305,0.016030377,0.016827181,0.017540213,0.018396033,0.019294243,0.020196535,0.020998176,0.022080047,0.023209404,0.02422911,0.025374481,0.026329637,0.02734813,0.028104618,0.029075213,0.029648893,0.030100524,0.030516662,0.030691998,0.030860694,0.031054432,0.031234039,0.031423595,0.031321626,0.03152839,0.032123644,0.032321528,0.03215247,0.031962823,0.03174047,0.030993467,0.03013062,0.029159807,0.02810221,0.026918847,0.02564779,0.024556812,0.023518974,0.022617953,0.021791294,0.021045854,0.020205958,0.019193375,0.018257817,0.017160568,0.01579994,0.014314989,0.012961344,0.011474319,0.010095154,0.008951984,0.007869878,0.0070308703,0.0063269176,0.005682098,0.0052347314,0.005026817,0.0047849515,0.0046429094,0.0046457546,0.0045784437
LateralPinch,1,60,2,0.7546003,0.74409443,0.74009883,0.733445,0.73174435,0.72683644,0.7234371,0.7213832,0.7218584,0.7209662,0.72313994,0.72395676,0.72552764,0.7267188,0.7275595,0.73146224,0.73305744,0.7278118,0.7284028,0.72318655,0.72156173,0.71705604,0.7055391,0.69605446,0.68552136,0.67227626,0.6645924,0.6516499,0.6395438,0.6273892,0.61536074,0.60179096,0.5927861,0.58246124,0.5683313,0.5609734,0.55377185,0.54220635,0.5307874,0.52248955,0.51402235,0.5028003,0.4900506,0.47816563,0.46574014,0.45083588,0.4349206,0.4157218,0.39695245,0.3738144,0.35125643,0.3269627,0.30194125,0.27409735,0.24600297,0.2186977,0.18904915,0.16101642,0.13152072,0.099279016,0.072688304,0.04427892,0.019060839,0.018324157,0.043578323,0.06993994,0.09549131,0.11943307,0.14319743,0.16573276,0.18828267,0.2105631,0.2320635,0.25220722,0.27248126,0.29196408,0.31266204,0.33185962,0.35453048,0.3753234,0.39675778,0.41902453,0.44376647,0.46482447,0.4872015,0.50353044,0.52638954,0.5455579,0.5628492,0.57985425,0.5918295,0.60587823,0.61386585,0.62391907,0.6299392,0.63404053,0.635738,0.6418055,0.6460093,0.6482669,0.0036411732,0.003802547,0.0037844342,0.0037497545,0.0037575332,0.003942555,0.0039471374,0.004098017,0.004334335,0.004463874,0.004503065,0.0046639508,0.004933569,0.0053634574,0.0055829436,0.0061374945,0.006593547,0.006932637,0.007297433,0.0076751667,0.00801159,0.008547584,0.008937235,0.009333518,0.009820721,0.01012797,0.01044729,0.010743879,0.010999635,0.011238307,0.0114450455,0.011705211,0.012094229,0.012344877,0.01269082,0.013258208,0.013809557,0.014355159,0.014901637,0.015731197,0.016461883,0.01727979,0.017990265,0.018952303,0.019973073,0.020825565,0.02197284,0.02310611,0.02413642,0.025231028,0.026301667,0.02725677,0.028015876,0.028809352,0.029357426,0.029835165,0.030248418,0.030429117,0.030426618,0.030514648,0.030716257,0.030840615,0.030796349,0.030866323,0.03109023,0.03131003,0.031174188,0.030955765,0.030465547,0.029819634,0.028930573,0.027806506,0.02690952,0.025627151,0.024463601,0.023438683,0.022352701,0.021568924,0.020863187,0.020187292,0.01932943,0.018549629,0.01770937,0.01663772,0.015429263,0.01403951,0.012738364,0.011377982,0.009988603,0.008782337,0.0077321865,0.0069768573,0.006324382,0.0057715983,0.0054391557,0.0051395115,0.005057586,0.004902152,0.004862357,0.004973679
LateralPinch,1,61,2,0.7553791,0.74452454,0.73964494,0.7324056,0.7310113,0.72657263,0.72369874,0.7224857,0.71914124,0.7197541,0.72274804,0.72537297,0.7235812,0.72482157,0.72705245,0.7285137,0.7310411,0.72609955,0.72655183,0.72197616,0.71993333,0.7082837,0.70246327,0.69589454,0.68304235,0.6709866,0.66210914,0.6496981,0.6368199,0.6248798,0.6153323,0.60195667,0.58846885,0.57775116,0.5708251,0.5573764,0.55148244,0.5380002,0.5285324,0.52084935,0.5097976,0.49963692,0.48773032,0.47664928,0.46329445,0.44801778,0.4328682,0.4138668,0.39461237,0.37344012,0.34940845,0.3274656,0.3003893,0.27419037,0.24638288,0.21763393,0.19024472,0.15952812,0.13100787,0.10011939,0.07381252,0.045251314,0.02009924,0.0201705,0.04456969,0.069166645,0.09530053,0.11993587,0.1420821,0.16635408,0.18836609,0.2096675,0.23092328,0.25086817,0.2706496,0.2912043,0.31111813,0.33091486,0.3532628,0.37360922,0.3946007,0.41706574,0.4424147,0.4650203,0.48369932,0.5053856,0.52256656,0.5441347,0.56110525,0.5781178,0.5915144,0.60442466,0.61294067,0.6234484,0.6269074,0.6350936,0.63696325,0.64114046,0.64324236,0.6477415,0.0036809763,0.0037251932,0.0037484064,0.0038225537,0.003844358,0.0039788755,0.003999477,0.004157667,0.004192665,0.004386809,0.004565516,0.0048344266,0.005064783,0.0053404034,0.0055530304,0.0058352244,0.0062412303,0.0066344705,0.0070486306,0.007438889,0.008239502,0.008483132,0.009029576,0.009526117,0.009841608,0.010330966,0.010637549,0.010780844,0.011059238,0.011362289,0.01170313,0.011785741,0.0120792985,0.012528697,0.012980365,0.013434285,0.014038762,0.014562841,0.015116034,0.01593847,0.01667869,0.017561376,0.018333722,0.01926362,0.020157652,0.02112526,0.022095257,0.02312745,0.024216397,0.025250977,0.026194563,0.027204728,0.028085167,0.029007263,0.029495273,0.02997205,0.030611396,0.03072133,0.030802673,0.031026708,0.030979205,0.03128423,0.030969955,0.031288166,0.03164906,0.03182004,0.03177918,0.031466745,0.03125552,0.03077919,0.029900199,0.028637113,0.027678385,0.02633139,0.02511312,0.023957405,0.023035353,0.02213048,0.021308195,0.020554697,0.019777907,0.018921992,0.018024031,0.016885702,0.0154029,0.014104702,0.012654863,0.011291559,0.009868289,0.008737511,0.0076395334,0.0068806764,0.006184932,0.0056353547,0.0052253483,0.0049961703,0.0049097687,0.004725966,0.004756873,0.00482279
LateralPinch,1,62,2,0.7554986,0.7457859,0.7409938,0.73301196,0.7328562,0.7281904,0.72195905,0.7240799,0.7226889,0.7217186,0.72517,0.72644264,0.72665006,0.7278874,0.7305646,0.7310767,0.73439896,0.72907484,0.7302083,0.7232044,0.722604,0.7071025,0.7076303,0.69818,0.6878087,0.67390877,0.6648478,0.65200955,0.64162636,0.62734145,0.6183113,0.6067413,0.5932578,0.5817824,0.57159597,0.56136596,0.5569153,0.54071105,0.53336746,0.5230051,0.5143293,0.5028475,0.49105066,0.48090285,0.4662384,0.4511259,0.4366105,0.41695035,0.39608687,0.3760821,0.35262057,0.3289109,0.30127582,0.27550733,0.24702916,0.2187851,0.19030434,0.16200005,0.13231497,0.10205936,0.07228345,0.044059295,0.015737113,0.016366784,0.04298859,0.07008049,0.09556228,0.120230354,0.14436558,0.16688335,0.18976067,0.21147804,0.23076846,0.25300705,0.27238074,0.29277873,0.3128024,0.33269632,0.35244802,0.3741595,0.39815435,0.41577736,0.44252017,0.46363398,0.48453522,0.50476444,0.52542406,0.54354185,0.5628676,0.57968503,0.5924914,0.6077647,0.61392426,0.6251266,0.6279187,0.63405436,0.63744533,0.63979316,0.6427495,0.6479052,0.003595052,0.003595383,0.0036524695,0.0036630072,0.0038390444,0.003937619,0.0039289957,0.0040887683,0.0041233357,0.0042516855,0.004494622,0.0047393516,0.0050191255,0.0052458076,0.005494495,0.0058282423,0.0063546826,0.006659223,0.007060482,0.0074300054,0.008182612,0.008488689,0.009142211,0.009580893,0.010027601,0.010344482,0.010749428,0.011012125,0.011256512,0.011492042,0.011780863,0.0120127,0.012216833,0.012551951,0.012955457,0.013399964,0.013964187,0.01436794,0.0150227975,0.015779015,0.016477725,0.017252553,0.018166447,0.019136015,0.019965578,0.020869324,0.02183728,0.022941923,0.024028387,0.025113152,0.026044194,0.026970053,0.027792541,0.028660392,0.02917072,0.029600687,0.02999858,0.030085098,0.030150108,0.030416084,0.030512547,0.030598538,0.030589877,0.03079808,0.031097272,0.031286754,0.031059973,0.031127745,0.030882917,0.029826492,0.028932413,0.027969172,0.026994852,0.02568281,0.024400804,0.023262406,0.022203946,0.021294482,0.0205191,0.0198705,0.019109594,0.01810666,0.017429076,0.016387293,0.015137249,0.013886103,0.012577636,0.011205122,0.009971906,0.008748895,0.0077258786,0.007045076,0.006326878,0.005816899,0.0054602744,0.0051961867,0.0049809963,0.004897863,0.004845043,0.0049744993
LateralPinch,1,63,2,0.756888,0.7466016,0.73912275,0.73305714,0.7323203,0.7280372,0.72304773,0.7221154,0.72211564,0.7205265,0.7214574,0.7252381,0.72676486,0.7281784,0.7286167,0.73169285,0.73372483,0.7297246,0.73248404,0.72372663,0.7220392,0.70996237,0.7065639,0.6964362,0.68799835,0.6740626,0.6644913,0.65219265,0.63995427,0.6278395,0.6156968,0.60355014,0.5932809,0.58209115,0.5718148,0.56247735,0.55355126,0.54115456,0.5312534,0.52435166,0.51206315,0.50169706,0.49015936,0.47935563,0.46542454,0.4507709,0.43506715,0.41653168,0.39914486,0.37491128,0.35245606,0.32848874,0.30234113,0.27590963,0.24776489,0.21935283,0.1907565,0.16243507,0.13343215,0.10187841,0.076327264,0.047190983,0.019526487,0.016735628,0.042010244,0.06853529,0.09435622,0.11904032,0.1442228,0.16724215,0.18893835,0.21102637,0.23179972,0.25298825,0.2733372,0.29323182,0.31452695,0.33289865,0.35602134,0.37578166,0.39846173,0.41929,0.4444225,0.46435726,0.4872367,0.505329,0.5254778,0.54561865,0.5619236,0.5803374,0.5913861,0.6070071,0.61353344,0.62347585,0.6293635,0.6337176,0.6387087,0.6401316,0.6451363,0.64927787,0.0033815787,0.003513003,0.003488125,0.0035850052,0.0036267529,0.0038373785,0.003984079,0.004075435,0.0042072553,0.004217653,0.004401348,0.004703267,0.0050144787,0.0053659547,0.00559833,0.005898997,0.0063024564,0.006743293,0.007178791,0.007596373,0.008109084,0.008363338,0.009003935,0.009482557,0.009958948,0.010318711,0.010546884,0.010822174,0.011166372,0.011376623,0.011624655,0.011815139,0.012054808,0.01246807,0.012700959,0.013176985,0.013685592,0.01421698,0.014693071,0.015627686,0.016257985,0.017122671,0.017992562,0.01888908,0.019713257,0.02068316,0.02170442,0.02277457,0.023790723,0.02482858,0.02585872,0.026807016,0.027579172,0.028468939,0.029030101,0.029552618,0.029846262,0.029948011,0.029986281,0.03021053,0.030299833,0.030549677,0.0305439,0.030633455,0.030887887,0.03108508,0.03097265,0.030821314,0.030482927,0.029677644,0.028811745,0.027791224,0.026852446,0.025739277,0.024554921,0.023440892,0.022328349,0.021553641,0.020928359,0.020208685,0.01951662,0.018658988,0.017842539,0.01685555,0.015586441,0.0142541425,0.012785396,0.011514831,0.010257919,0.009009627,0.00798871,0.0072128433,0.006427192,0.0059152283,0.0055197286,0.005196348,0.005041392,0.004993114,0.0049293838,0.005010462
LateralPinch,1,64,2,0.7567513,0.7472634,0.74060696,0.73348784,0.7342669,0.72907996,0.724433,0.72513455,0.72255856,0.72249085,0.7270436,0.72670156,0.72514963,0.7299975,0.7278724,0.73357606,0.7334163,0.7303349,0.729484,0.7237758,0.72343695,0.7091475,0.70716447,0.69738895,0.68967515,0.6750509,0.6662546,0.6508952,0.6417404,0.6297293,0.61822814,0.6061162,0.5965924,0.5819641,0.5722851,0.5596257,0.5573633,0.54205924,0.5323689,0.5244398,0.51423615,0.5044794,0.49196175,0.4818648,0.4669899,0.45161623,0.4355063,0.41695952,0.3978327,0.37656674,0.3535883,0.33056527,0.30236995,0.27619654,0.24823952,0.2207454,0.19137749,0.16251224,0.13215129,0.10152959,0.07446872,0.044202004,0.017784933,0.015502113,0.04218008,0.06945599,0.09553377,0.12064745,0.14268817,0.1677357,0.19157554,0.2125856,0.23357026,0.25396895,0.27440453,0.2931838,0.31390044,0.33338675,0.3542428,0.3761284,0.3999216,0.41803214,0.44253492,0.465259,0.48496443,0.5067994,0.52641153,0.5439021,0.56357175,0.57939357,0.5920476,0.60426027,0.61300755,0.624971,0.62986875,0.6345089,0.63657147,0.64138126,0.6461544,0.6486029,0.0034192426,0.0034875846,0.0035530233,0.0035852704,0.0037162784,0.0038008036,0.0038840557,0.0039349184,0.004077776,0.004316703,0.004496857,0.0046459674,0.0049058655,0.0052615562,0.005564599,0.005865131,0.0062687,0.00672025,0.007035081,0.007463672,0.008091633,0.008378205,0.009013318,0.00955695,0.010050765,0.010398164,0.010673872,0.010920739,0.011224645,0.011465184,0.011655104,0.011850543,0.012105693,0.012369371,0.01280239,0.013362752,0.013820006,0.014333249,0.0148982275,0.015609471,0.016451793,0.01724058,0.017970277,0.018959131,0.019803083,0.020676523,0.021610139,0.022794534,0.023867318,0.024896089,0.025907006,0.026843026,0.027729644,0.028558647,0.029238606,0.029800344,0.03019655,0.03049233,0.030510962,0.030869946,0.030916309,0.031058988,0.03129155,0.031495895,0.031548396,0.03186574,0.031689107,0.031560086,0.030728128,0.030276401,0.029355483,0.028303476,0.027473709,0.026097747,0.025084242,0.023962034,0.023086898,0.021924697,0.021272141,0.020747934,0.019932315,0.01891744,0.017913379,0.016796865,0.015364854,0.014184519,0.012624105,0.011056869,0.009897662,0.008701606,0.007613148,0.0067739813,0.0061215633,0.0055683674,0.005222959,0.004952123,0.004848003,0.0048620338,0.0048205447,0.004932948
